voleq,position1_family_code,forest_or_geoarea,model_mnemonic,species_code,family,profile_based,dispatch_routine,source,notes
???SN2????,?,??,SN2?,???,r12_taper,TRUE,"R12VOL -> R12TAP, Sharpneck model (r12vol.f, r12tap.f:2)",volinit.f:479,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
9??CLK????,9,??,CLK?,???,clark_r9,TRUE,r9clarkdib -> r9Prep/r9dia417/r9totHt/r9dib/r9ht (r9clark.f),calcdia.f:159,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). VOLEQ(1:1)='9' branch of the CLK test at calcdia.f:159-160 / ht2topd.f:121-246."
8?1CLK????,8,?1,CLK?,???,clark_r9,TRUE,r9clarkdib (shared code path with region 9),calcdia.f:159,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). Exception: VOLEQ(1:1)='8' AND VOLEQ(3:3)='1' (R8_CEQN TOPCODE=1) is routed to the region-9 Clark code path, not R8CLKDIB - see NVEL_INVENTORY.md Sec 2.1/3.2 and the literal row '891CLKE***'."
8??CLK????,8,??,CLK?,???,clark_r8,TRUE,R8CLKDIB -> R8PREPCOEF (r8clkdib.f:2),calcdia.f:176,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). Default region-8 Clark path when VOLEQ(3:3) != '1' (see the 8?1CLK???? exception row above). No literal example of this exact pattern was found among the extracted quoted strings; this row exists because the dispatch rule itself is directly documented (NVEL_INVENTORY.md Sec 3.2), even though no literal instance was captured."
S??CLK????,S,??,CLK?,???,direct_volume,FALSE,CLARK_VOL (fia_vol_r89.for:29),fia_volinit.for:331,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). Naming collision: FIA South 'CLK' (VOLEQ(1:1)='S') is an unrelated direct combined-variable regression, not the region 8/9 Clark taper family."
1??DVE????,1,??,DVE?,???,direct_volume,FALSE,"R1KEMP (r1kemp.f:2) or R1ALLENB/R1ALLENC (r1allen.f:4,203) by VOLEQ(2:3)",dvest.f:28,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
2??DVE????,2,??,DVE?,???,direct_volume,FALSE,R2OLDV (r2oldv.f:2),dvest.f:61,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
3??DVE????,3,??,DVE?,???,direct_volume,FALSE,R3D2HV (r3d2hv.f:2),dvest.f:66,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
4??DVE????,4,??,DVE?,???,direct_volume,FALSE,R4D2H (r4d2h.f:3),dvest.f:80,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
5??DVE????,5,??,DVE?,???,direct_volume,FALSE,R5HARV (r5harv.f:6),dvest.f:85,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
9??DVE????,9,??,DVE?,???,direct_volume,FALSE,"R9VOL (r9vol.f:2), or HAHN_NC250 (r9vol.f:444) if VOLEQ(2:3)='25'",dvest.f:90,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
A??DVE????,A,??,DVE?,???,direct_volume,FALSE,R10D2H (r10d2h.f:2),dvest.f:100,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
M01???????,M,01,????,???,direct_volume,FALSE,DOYAL78 (doyal78.f),dvest.f:122,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). Army-base Doyle-rule volume, gated on HTTYPE='L'."
M02???????,M,02,????,???,direct_volume,FALSE,INTL78 (intl78.f),dvest.f:124,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). Army-base International 1/4-rule volume, gated on HTTYPE='L'."
C?????????,C,??,????,???,direct_volume,FALSE,Voleq_Honer (honer.f),dvest.f:131,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). BIA Canadian Honer equation, used for NVEL code C00DVEE*** (honer.f:6)."
???TRF????,?,??,TRF?,???,direct_volume,FALSE,PNWTARIF (pnwtarif.f),volinit.f:298,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). PNW tarif-access-table method, implemented as direct formula evaluation (pnwtarif.f), not a stem-profile model."
NVB???????,N,VB,????,???,nsvb,TRUE,NVB_Vib/NVB_DibAtHT/NVB_DobAtHT (nsvb.f); NVB_DefaultEq (nsvb.f:1371) assigns it,calcdia.f:194,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
P??BDE????,P,??,BDE?,???,direct_volume,FALSE,BROWNE_DEMARS_EMBRY (fia_ak_vol.for:401),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='BDE'."
P??BEL????,P,??,BEL?,???,direct_volume,FALSE,BELL_DNR24 (fia_nw_tarif.for:223),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='BEL'."
P??BIG????,P,??,BIG?,???,direct_volume,FALSE,BIGING7 (fia_vol_r5610.for:512),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='BIG'."
P??BRC????,P,??,BRC?,???,direct_volume,FALSE,BROWNE_DNR24 (fia_nw_tarif.for:101),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='BRC'."
P??BRI????,P,??,BRI?,???,direct_volume,FALSE,BROWNE_DNR24 (fia_nw_tarif.for:101),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='BRI'."
P??BRO????,P,??,BRO?,???,direct_volume,FALSE,BROWNE_DNR24 (fia_nw_tarif.for:101),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='BRO'."
P??CEN????,P,??,CEN?,???,direct_volume,FALSE,CENTROID_CV (fia_pi_vol.for:11),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='CEN'."
P??CHA????,P,??,CHA?,???,direct_volume,FALSE,CHAMBERS_DNR24 (fia_nw_tarif.for:339),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='CHA'."
P??CHT????,P,??,CHT?,???,direct_volume,FALSE,CHT_DNR24 (fia_nw_tarif.for:378),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='CHT'."
P??CUR????,P,??,CUR?,???,direct_volume,FALSE,CURTIS_DNR24 (fia_nw_tarif.for:561),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='CUR'."
P??DEE????,P,??,DEE?,???,direct_volume,FALSE,DEMARS_EMBRY (fia_ak_vol.for:369),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='DEE'."
P??DEM????,P,??,DEM?,???,direct_volume,FALSE,DEMARS_VOL (fia_ak_vol.for:268),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='DEM'."
P??DIP????,P,??,DIP?,???,direct_volume,FALSE,DIPPOLD_PNW147 (fia_vol_r5610.for:13),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='DIP'."
P??EMB????,P,??,EMB?,???,direct_volume,FALSE,EMBRY_VOL (fia_ak_vol.for:181),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='EMB'."
P??FRU????,P,??,FRU?,???,direct_volume,FALSE,FRUSTRUM_VOL (fia_pi_vol.for:46),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='FRU'."
P??GRE????,P,??,GRE?,???,direct_volume,FALSE,GREGORY_VOL (fia_ak_vol.for:13),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='GRE'."
P??HOR????,P,??,HOR?,???,direct_volume,FALSE,HORN67 (fia_vol_r5610.for:464),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='HOR'."
P??ISL????,P,??,ISL?,???,direct_volume,FALSE,PACIFIC_ISLAND (fia_pi_vol.for:261),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='ISL'."
P??KIN????,P,??,KIN?,???,direct_volume,FALSE,KING_DNR24 (fia_nw_tarif.for:255),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='KIN'."
P??KRU????,P,??,KRU?,???,direct_volume,FALSE,"KRUMLAND_DNR24/VOL/VOL2 (fia_nw_tarif.for:599,638,681), selected by VOLEQ(7:7)",fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='KRU'."
P??MAC????,P,??,MAC?,???,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='MAC'."
P??PIL????,P,??,PIL?,???,direct_volume,FALSE,PILLSBURY_DNR24 (fia_nw_tarif.for:426),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='PIL'."
P??SMF????,P,??,SMF?,???,direct_volume,FALSE,SUMMERFIELD_DNR24 (fia_nw_tarif.for:295),fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='SMF'."
P??WEN????,P,??,WEN?,???,direct_volume,FALSE,"WENSEL_RN37 (fia_vol_r5610.for:56) if VOLEQ(7:7)=0, else WENSEL_1907 (fia_vol_r5610.for:357)",fia_volinit.for:197,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='P' then MDL=VOLEQ(4:6)='WEN'."
R??ALN????,R,??,ALN?,???,direct_volume,FALSE,ALLEN_SMALLTREE (fia_vol_r1.for:234),fia_volinit.for:314,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='R' then MDL=VOLEQ(4:6)='ALN'."
R??CHO????,R,??,CHO?,???,direct_volume,FALSE,CHOJNACKY15_30 (fia_vol_r234.for:16),fia_volinit.for:314,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='R' then MDL=VOLEQ(4:6)='CHO'."
R??CLE????,R,??,CLE?,???,direct_volume,FALSE,CLENDENEN_SMALLTREE (fia_vol_r234.for:257),fia_volinit.for:314,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='R' then MDL=VOLEQ(4:6)='CLE'."
R??FAU????,R,??,FAU?,???,direct_volume,FALSE,FAUROT_VOL (fia_vol_r1.for:18),fia_volinit.for:314,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='R' then MDL=VOLEQ(4:6)='FAU'."
R??KEM????,R,??,KEM?,???,direct_volume,FALSE,KEMP (fia_kemp_vol.for:25),fia_volinit.for:314,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='R' then MDL=VOLEQ(4:6)='KEM'."
R??MCT????,R,??,MCT?,???,direct_volume,FALSE,MACTAGUE_VOL (fia_vol_r234.for:98),fia_volinit.for:314,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='R' then MDL=VOLEQ(4:6)='MCT'."
R??MOI????,R,??,MOI?,???,direct_volume,FALSE,MOISEN_VOL (fia_vol_r1.for:144),fia_volinit.for:314,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='R' then MDL=VOLEQ(4:6)='MOI'."
R??MYE????,R,??,MYE?,???,direct_volume,FALSE,MYERS_VOL (fia_vol_r234.for:186),fia_volinit.for:314,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='R' then MDL=VOLEQ(4:6)='MYE'."
R??RMR????,R,??,RMR?,???,direct_volume,FALSE,EAST_VOL (fia_east_vol.for:12),fia_volinit.for:314,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='R' then MDL=VOLEQ(4:6)='RMR'."
N??BAR????,N,??,BAR?,???,direct_volume,FALSE,BARNARD_VOL (fia_vol_r89.for:157),fia_volinit.for:328,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='N' then MDL=VOLEQ(4:6)='BAR'."
N??GRE????,N,??,GRE?,???,direct_volume,FALSE,GREEN_VOL (fia_vol_r89.for:341),fia_volinit.for:328,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='N' then MDL=VOLEQ(4:6)='GRE'."
N??HAH????,N,??,HAH?,???,direct_volume,FALSE,HAHN_VOL (fia_nc_vol.for:15),fia_volinit.for:328,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='N' then MDL=VOLEQ(4:6)='HAH'."
N??HIL????,N,??,HIL?,???,direct_volume,FALSE,HILT_VOL (fia_vol_r89.for:400),fia_volinit.for:328,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='N' then MDL=VOLEQ(4:6)='HIL'."
N??SCH????,N,??,SCH?,???,direct_volume,FALSE,SCHLAEGEL_VOL (fia_vol_r89.for:117),fia_volinit.for:328,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='N' then MDL=VOLEQ(4:6)='SCH'."
N??SCT????,N,??,SCT?,???,direct_volume,FALSE,SCOTT_VOL (fia_ne_vol.for:15),fia_volinit.for:328,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='N' then MDL=VOLEQ(4:6)='SCT'."
N??STN????,N,??,STN?,???,direct_volume,FALSE,STONE_VOL (fia_nc_vol.for:167),fia_volinit.for:328,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='N' then MDL=VOLEQ(4:6)='STN'."
S??BER????,S,??,BER?,???,direct_volume,FALSE,BERG_VOL (fia_se_vol.for:406),fia_volinit.for:341,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='S' then MDL=VOLEQ(4:6)='BER'."
S??BRA????,S,??,BRA?,???,direct_volume,FALSE,BRANDEIS_VOL (fia_vol_carib.for:15),fia_volinit.for:341,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='S' then MDL=VOLEQ(4:6)='BRA'."
S??BUR????,S,??,BUR?,???,direct_volume,FALSE,BURKHART_VOL (fia_vol_r89.for:237),fia_volinit.for:341,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='S' then MDL=VOLEQ(4:6)='BUR'."
S??FAR????,S,??,FAR?,???,direct_volume,FALSE,FARRAR_VOL (fia_vol_r89.for:278),fia_volinit.for:341,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='S' then MDL=VOLEQ(4:6)='FAR'."
S??SCH????,S,??,SCH?,???,direct_volume,FALSE,SCHLAEGEL_VOL (fia_vol_r89.for:117),fia_volinit.for:341,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='S' then MDL=VOLEQ(4:6)='SCH'."
S??SRS????,S,??,SRS?,???,direct_volume,FALSE,SRS_VOL (fia_se_vol.for:14),fia_volinit.for:341,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). FIA national-model dispatch: fia_volinit.for's FIAVOLUME tests REGN=VOLEQ(1:1)='S' then MDL=VOLEQ(4:6)='SRS'."
